label,id,task,seed,request_index,latency_ms,http_status,model,input_tokens,output_tokens
Jev,reach-v3-1,reach-v3,1,22,310.084,200,jev-1.13.0,915,31
Jev,reach-v3-1,reach-v3,1,23,300.659,200,jev-1.13.0,1647,144
Jev,push-v3-0,push-v3,0,0,746.969,200,jev-1.13.0,909,49
Jev,push-v3-0,push-v3,0,1,326.504,200,jev-1.13.0,1586,144
Jev,push-v3-0,push-v3,0,2,319.805,200,jev-1.13.0,965,49
Jev,push-v3-0,push-v3,0,3,340.37,200,jev-1.13.0,1640,144
Jev,push-v3-0,push-v3,0,4,328.351,200,jev-1.13.0,1022,49
Jev,push-v3-0,push-v3,0,5,282.569,200,jev-1.13.0,1698,144
Jev,push-v3-0,push-v3,0,6,333.124,200,jev-1.13.0,1073,49
Jev,push-v3-0,push-v3,0,7,345.808,200,jev-1.13.0,1765,144
Jev,push-v3-0,push-v3,0,8,285.441,200,jev-1.13.0,1138,49
Jev,push-v3-0,push-v3,0,9,297.797,200,jev-1.13.0,1816,144
Jev,push-v3-0,push-v3,0,10,325.343,200,jev-1.13.0,1137,49
Jev,push-v3-0,push-v3,0,11,292.373,200,jev-1.13.0,1829,144
Jev,push-v3-0,push-v3,0,12,306.45,200,jev-1.13.0,1152,47
Jev,push-v3-0,push-v3,0,13,341.69,200,jev-1.13.0,1831,144
Jev,push-v3-0,push-v3,0,14,320.289,200,jev-1.13.0,1171,47
Jev,push-v3-0,push-v3,0,15,1463.679,200,jev-1.13.0,1834,144
Jev,push-v3-0,push-v3,0,16,343.262,200,jev-1.13.0,1137,47
Jev,push-v3-0,push-v3,0,17,279.319,200,jev-1.13.0,1798,144
Jev,push-v3-0,push-v3,0,18,283.395,200,jev-1.13.0,1131,47
Jev,push-v3-0,push-v3,0,19,362.459,200,jev-1.13.0,1777,144
Jev,push-v3-0,push-v3,0,20,337.106,200,jev-1.13.0,1098,47
Jev,push-v3-0,push-v3,0,21,304.106,200,jev-1.13.0,1745,144
Jev,push-v3-0,push-v3,0,22,320.943,200,jev-1.13.0,1080,47
Jev,push-v3-0,push-v3,0,23,296.977,200,jev-1.13.0,1747,144
Jev,push-v3-0,push-v3,0,24,335.635,200,jev-1.13.0,1090,47
Jev,push-v3-0,push-v3,0,25,363.656,200,jev-1.13.0,1754,144
Jev,push-v3-0,push-v3,0,26,312.682,200,jev-1.13.0,1073,47
Jev,push-v3-0,push-v3,0,27,299.666,200,jev-1.13.0,1736,144
Jev,push-v3-0,push-v3,0,28,286.176,200,jev-1.13.0,1093,47
Jev,push-v3-0,push-v3,0,29,306.999,200,jev-1.13.0,1757,144
Jev,push-v3-0,push-v3,0,30,331.976,200,jev-1.13.0,1107,47
Jev,push-v3-0,push-v3,0,31,323.575,200,jev-1.13.0,1770,144
Jev,push-v3-0,push-v3,0,32,283.033,200,jev-1.13.0,1109,47
Jev,push-v3-0,push-v3,0,33,316.774,200,jev-1.13.0,1771,144
Jev,push-v3-0,push-v3,0,34,347.691,200,jev-1.13.0,1131,49
Jev,push-v3-0,push-v3,0,35,331.627,200,jev-1.13.0,1798,144
Jev,push-v3-0,push-v3,0,36,297.794,200,jev-1.13.0,1116,49
Jev,push-v3-0,push-v3,0,37,286.891,200,jev-1.13.0,1783,144
Jev,push-v3-0,push-v3,0,38,298.523,200,jev-1.13.0,1101,49
Jev,push-v3-0,push-v3,0,39,389.12,200,jev-1.13.0,1767,144
Jev,push-v3-0,push-v3,0,40,515.744,200,jev-1.13.0,1075,49
Jev,push-v3-0,push-v3,0,41,519.363,200,jev-1.13.0,1740,144
Jev,push-v3-0,push-v3,0,42,2005.804,200,jev-1.13.0,1065,49
Jev,push-v3-0,push-v3,0,43,451.952,200,jev-1.13.0,1732,144
Jev,push-v3-0,push-v3,0,44,606.267,200,jev-1.13.0,1060,49
Jev,push-v3-0,push-v3,0,45,1122.309,200,jev-1.13.0,1768,144
Jev,push-v3-0,push-v3,0,46,349.912,200,jev-1.13.0,1117,49
Jev,push-v3-0,push-v3,0,47,293.147,200,jev-1.13.0,1810,144
Jev,push-v3-0,push-v3,0,48,301.93,200,jev-1.13.0,1147,49
Jev,push-v3-0,push-v3,0,49,1179.625,200,jev-1.13.0,1840,144
Jev,push-v3-0,push-v3,0,50,324.776,200,jev-1.13.0,1156,47
Jev,push-v3-0,push-v3,0,51,303.76,200,jev-1.13.0,1820,144
Jev,push-v3-0,push-v3,0,52,312.272,200,jev-1.13.0,1188,49
Jev,push-v3-0,push-v3,0,53,289.555,200,jev-1.13.0,1865,144
Jev,push-v3-0,push-v3,0,54,275.07,200,jev-1.13.0,1157,49
Jev,push-v3-0,push-v3,0,55,317.509,200,jev-1.13.0,1865,144
Jev,push-v3-0,push-v3,0,56,589.583,200,jev-1.13.0,1158,49
Jev,push-v3-0,push-v3,0,57,314.373,200,jev-1.13.0,1868,144
Jev,push-v3-0,push-v3,0,58,311.853,200,jev-1.13.0,1192,47
Jev,push-v3-0,push-v3,0,59,334.569,200,jev-1.13.0,1853,144
Jev,push-v3-0,push-v3,0,60,315.1,200,jev-1.13.0,1204,47
Jev,push-v3-0,push-v3,0,61,399.735,200,jev-1.13.0,1881,144
Jev,push-v3-0,push-v3,0,62,269.047,200,jev-1.13.0,1218,47
Jev,push-v3-0,push-v3,0,63,334.162,200,jev-1.13.0,1880,144
Jev,push-v3-0,push-v3,0,64,393.022,200,jev-1.13.0,1185,49
Jev,push-v3-0,push-v3,0,65,298.894,200,jev-1.13.0,1882,144
Jev,push-v3-0,push-v3,0,66,326.226,200,jev-1.13.0,1172,49
Jev,push-v3-0,push-v3,0,67,283.232,200,jev-1.13.0,1870,144
Jev,push-v3-0,push-v3,0,68,361.665,200,jev-1.13.0,1191,47
Jev,push-v3-0,push-v3,0,69,292.825,200,jev-1.13.0,1871,144
Jev,push-v3-0,push-v3,0,70,615.73,200,jev-1.13.0,1175,47
Jev,push-v3-0,push-v3,0,71,289.792,200,jev-1.13.0,1853,144
Jev,push-v3-0,push-v3,0,72,342.626,200,jev-1.13.0,1188,47
Jev,push-v3-0,push-v3,0,73,638.489,200,jev-1.13.0,1865,144
Jev,push-v3-0,push-v3,0,74,325.235,200,jev-1.13.0,1172,47
Jev,push-v3-0,push-v3,0,75,289.652,200,jev-1.13.0,1852,144
Jev,push-v3-0,push-v3,0,76,321.829,200,jev-1.13.0,1163,47
Jev,push-v3-0,push-v3,0,77,348.533,200,jev-1.13.0,1815,144
Jev,push-v3-0,push-v3,0,78,306.35,200,jev-1.13.0,1146,47
Jev,push-v3-0,push-v3,0,79,308.148,200,jev-1.13.0,1811,144
Jev,push-v3-1,push-v3,1,0,817.071,200,jev-1.13.0,907,49
Jev,push-v3-1,push-v3,1,1,369.392,200,jev-1.13.0,1599,144
Jev,push-v3-1,push-v3,1,2,291.199,200,jev-1.13.0,960,47
Jev,push-v3-1,push-v3,1,3,280.909,200,jev-1.13.0,1623,144
Jev,push-v3-1,push-v3,1,4,351.227,200,jev-1.13.0,1028,47
Jev,push-v3-1,push-v3,1,5,294.485,200,jev-1.13.0,1675,144
Jev,push-v3-1,push-v3,1,6,295.453,200,jev-1.13.0,1061,47
Jev,push-v3-1,push-v3,1,7,409.679,200,jev-1.13.0,1705,144
Jev,push-v3-1,push-v3,1,8,301.294,200,jev-1.13.0,1097,47
Jev,push-v3-1,push-v3,1,9,308.549,200,jev-1.13.0,1759,144
Jev,push-v3-1,push-v3,1,10,294.344,200,jev-1.13.0,1092,47
Jev,push-v3-1,push-v3,1,11,322.039,200,jev-1.13.0,1754,144
Jev,push-v3-1,push-v3,1,12,336.051,200,jev-1.13.0,1094,47
Jev,push-v3-1,push-v3,1,13,321.861,200,jev-1.13.0,1759,144
Jev,push-v3-1,push-v3,1,14,298.917,200,jev-1.13.0,1108,47
Jev,push-v3-1,push-v3,1,15,317.009,200,jev-1.13.0,1772,144
Jev,push-v3-1,push-v3,1,16,297.982,200,jev-1.13.0,1118,47
Jev,push-v3-1,push-v3,1,17,315.457,200,jev-1.13.0,1779,144
Jev,push-v3-1,push-v3,1,18,340.707,200,jev-1.13.0,1106,47
Jev,push-v3-1,push-v3,1,19,332.613,200,jev-1.13.0,1785,144
Jev,push-v3-1,push-v3,1,20,317.776,200,jev-1.13.0,1105,47
Jev,push-v3-1,push-v3,1,21,329.406,200,jev-1.13.0,1783,144
Jev,push-v3-1,push-v3,1,22,329.88,200,jev-1.13.0,1117,47
Jev,push-v3-1,push-v3,1,23,368.507,200,jev-1.13.0,1779,144
Jev,push-v3-1,push-v3,1,24,333.879,200,jev-1.13.0,1116,47
Jev,push-v3-1,push-v3,1,25,370.844,200,jev-1.13.0,1776,144
Jev,push-v3-1,push-v3,1,26,309.8,200,jev-1.13.0,1133,47
Jev,push-v3-1,push-v3,1,27,376.479,200,jev-1.13.0,1796,144
Jev,push-v3-1,push-v3,1,28,361.726,200,jev-1.13.0,1117,47
Jev,push-v3-1,push-v3,1,29,358.936,200,jev-1.13.0,1795,144
Jev,push-v3-1,push-v3,1,30,347.341,200,jev-1.13.0,1119,47
Jev,push-v3-1,push-v3,1,31,356.719,200,jev-1.13.0,1796,144
Jev,pick-place-v3-0,pick-place-v3,0,0,863.895,200,jev-1.13.0,927,65
Jev,pick-place-v3-0,pick-place-v3,0,1,349.313,200,jev-1.13.0,1536,144
Jev,pick-place-v3-0,pick-place-v3,0,2,564.864,200,jev-1.13.0,967,65
Jev,pick-place-v3-0,pick-place-v3,0,3,381.366,200,jev-1.13.0,1577,144
Jev,pick-place-v3-0,pick-place-v3,0,4,446.793,200,jev-1.13.0,1004,65
Jev,pick-place-v3-0,pick-place-v3,0,5,317.756,200,jev-1.13.0,1613,144
Jev,pick-place-v3-0,pick-place-v3,0,6,331.413,200,jev-1.13.0,1042,65
Jev,pick-place-v3-0,pick-place-v3,0,7,326.391,200,jev-1.13.0,1651,144
Jev,pick-place-v3-0,pick-place-v3,0,8,362.437,200,jev-1.13.0,1078,65
Jev,pick-place-v3-0,pick-place-v3,0,9,352.07,200,jev-1.13.0,1699,144
Jev,pick-place-v3-0,pick-place-v3,0,10,333.67,200,jev-1.13.0,1087,65
Jev,pick-place-v3-0,pick-place-v3,0,11,350.943,200,jev-1.13.0,1712,144
Jev,pick-place-v3-0,pick-place-v3,0,12,346.594,200,jev-1.13.0,1109,65
Jev,pick-place-v3-0,pick-place-v3,0,13,356.481,200,jev-1.13.0,1736,144
Jev,pick-place-v3-0,pick-place-v3,0,14,353.227,200,jev-1.13.0,1123,65
Jev,pick-place-v3-0,pick-place-v3,0,15,366.226,200,jev-1.13.0,1748,144
Jev,pick-place-v3-0,pick-place-v3,0,16,393.539,200,jev-1.13.0,1142,65
Jev,pick-place-v3-0,pick-place-v3,0,17,343.53,200,jev-1.13.0,1752,144
Jev,pick-place-v3-0,pick-place-v3,0,18,390.338,200,jev-1.13.0,1130,65
Jev,pick-place-v3-0,pick-place-v3,0,19,340.558,200,jev-1.13.0,1740,144
Jev,pick-place-v3-0,pick-place-v3,0,20,374.364,200,jev-1.13.0,1110,65
Jev,pick-place-v3-0,pick-place-v3,0,21,317.599,200,jev-1.13.0,1733,144
Jev,pick-place-v3-0,pick-place-v3,0,22,359.447,200,jev-1.13.0,1109,64
Jev,pick-place-v3-0,pick-place-v3,0,23,314.785,200,jev-1.13.0,1700,144
Jev,pick-place-v3-0,pick-place-v3,0,24,297.682,200,jev-1.13.0,1102,64
Jev,pick-place-v3-0,pick-place-v3,0,25,369.012,200,jev-1.13.0,1694,144
Jev,pick-place-v3-0,pick-place-v3,0,26,357.261,200,jev-1.13.0,1100,65
Jev,pick-place-v3-0,pick-place-v3,0,27,361.229,200,jev-1.13.0,1724,144
Jev,pick-place-v3-0,pick-place-v3,0,28,361.748,200,jev-1.13.0,1114,63
Jev,pick-place-v3-0,pick-place-v3,0,29,329.077,200,jev-1.13.0,1698,144
Jev,pick-place-v3-0,pick-place-v3,0,30,335.028,200,jev-1.13.0,1099,63
Jev,pick-place-v3-0,pick-place-v3,0,31,333.262,200,jev-1.13.0,1684,144
Jev,pick-place-v3-0,pick-place-v3,0,32,420.771,200,jev-1.13.0,1097,63
Jev,pick-place-v3-0,pick-place-v3,0,33,320.854,200,jev-1.13.0,1682,144
Jev,pick-place-v3-0,pick-place-v3,0,34,343.241,200,jev-1.13.0,1097,63
Jev,pick-place-v3-0,pick-place-v3,0,35,377.748,200,jev-1.13.0,1684,144
Jev,pick-place-v3-0,pick-place-v3,0,36,334.707,200,jev-1.13.0,1079,63
Jev,pick-place-v3-0,pick-place-v3,0,37,353.046,200,jev-1.13.0,1664,144
Jev,pick-place-v3-0,pick-place-v3,0,38,369.318,200,jev-1.13.0,1081,63
Jev,pick-place-v3-0,pick-place-v3,0,39,323.55,200,jev-1.13.0,1666,144
Jev,pick-place-v3-0,pick-place-v3,0,40,361.987,200,jev-1.13.0,1081,63
Jev,pick-place-v3-0,pick-place-v3,0,41,349.475,200,jev-1.13.0,1667,144
Jev,pick-place-v3-0,pick-place-v3,0,42,346.02,200,jev-1.13.0,1081,63
Jev,pick-place-v3-0,pick-place-v3,0,43,351.1,200,jev-1.13.0,1668,144
Jev,pick-place-v3-0,pick-place-v3,0,44,372.138,200,jev-1.13.0,1081,63
Jev,pick-place-v3-0,pick-place-v3,0,45,367.349,200,jev-1.13.0,1668,144
Jev,pick-place-v3-0,pick-place-v3,0,46,372.43,200,jev-1.13.0,1082,63
Jev,pick-place-v3-0,pick-place-v3,0,47,398.831,200,jev-1.13.0,1668,144
Jev,pick-place-v3-0,pick-place-v3,0,48,357.85,200,jev-1.13.0,1080,63
Jev,pick-place-v3-0,pick-place-v3,0,49,336.729,200,jev-1.13.0,1665,144
Jev,pick-place-v3-0,pick-place-v3,0,50,343.062,200,jev-1.13.0,1084,63
Jev,pick-place-v3-0,pick-place-v3,0,51,320.673,200,jev-1.13.0,1670,144
Jev,pick-place-v3-0,pick-place-v3,0,52,319.158,200,jev-1.13.0,1081,63
Jev,pick-place-v3-0,pick-place-v3,0,53,367.811,200,jev-1.13.0,1666,144
Jev,pick-place-v3-0,pick-place-v3,0,54,385.744,200,jev-1.13.0,1084,63
Jev,pick-place-v3-0,pick-place-v3,0,55,346.664,200,jev-1.13.0,1684,144
Jev,pick-place-v3-0,pick-place-v3,0,56,311.791,200,jev-1.13.0,1099,63
Jev,pick-place-v3-0,pick-place-v3,0,57,345.766,200,jev-1.13.0,1689,144
Jev,pick-place-v3-0,pick-place-v3,0,58,349.473,200,jev-1.13.0,1097,63
Jev,pick-place-v3-0,pick-place-v3,0,59,378.034,200,jev-1.13.0,1703,144
Jev,pick-place-v3-0,pick-place-v3,0,60,308.022,200,jev-1.13.0,1113,63
Jev,pick-place-v3-0,pick-place-v3,0,61,315.446,200,jev-1.13.0,1719,144
Jev,pick-place-v3-0,pick-place-v3,0,62,327.538,200,jev-1.13.0,1132,63
Jev,pick-place-v3-0,pick-place-v3,0,63,526.791,200,jev-1.13.0,1722,144
Jev,pick-place-v3-0,pick-place-v3,0,64,364.369,200,jev-1.13.0,1114,63
Jev,pick-place-v3-0,pick-place-v3,0,65,373.998,200,jev-1.13.0,1718,144
Jev,pick-place-v3-0,pick-place-v3,0,66,416.529,200,jev-1.13.0,1131,63
Jev,pick-place-v3-0,pick-place-v3,0,67,333.224,200,jev-1.13.0,1735,144
Jev,pick-place-v3-0,pick-place-v3,0,68,352.89,200,jev-1.13.0,1131,63
Jev,pick-place-v3-0,pick-place-v3,0,69,337.492,200,jev-1.13.0,1750,144
Jev,pick-place-v3-0,pick-place-v3,0,70,347.015,200,jev-1.13.0,1129,63
Jev,pick-place-v3-0,pick-place-v3,0,71,354.367,200,jev-1.13.0,1716,144
Jev,pick-place-v3-0,pick-place-v3,0,72,377.774,200,jev-1.13.0,1131,63
Jev,pick-place-v3-0,pick-place-v3,0,73,388.27,200,jev-1.13.0,1734,144
Jev,pick-place-v3-0,pick-place-v3,0,74,307.05,200,jev-1.13.0,1131,63
Jev,pick-place-v3-0,pick-place-v3,0,75,334.101,200,jev-1.13.0,1732,144
Jev,pick-place-v3-0,pick-place-v3,0,76,375.834,200,jev-1.13.0,1132,63
Jev,pick-place-v3-0,pick-place-v3,0,77,342.087,200,jev-1.13.0,1732,144
Jev,pick-place-v3-1,pick-place-v3,1,0,941.937,200,jev-1.13.0,926,65
Jev,pick-place-v3-1,pick-place-v3,1,1,294.066,200,jev-1.13.0,1535,144
Jev,pick-place-v3-1,pick-place-v3,1,2,350.262,200,jev-1.13.0,965,65
Jev,pick-place-v3-1,pick-place-v3,1,3,280.328,200,jev-1.13.0,1572,144
Jev,pick-place-v3-1,pick-place-v3,1,4,301.673,200,jev-1.13.0,1002,65
Jev,pick-place-v3-1,pick-place-v3,1,5,313.175,200,jev-1.13.0,1624,144
Jev,pick-place-v3-1,pick-place-v3,1,6,293.564,200,jev-1.13.0,1052,65
Jev,pick-place-v3-1,pick-place-v3,1,7,368.317,200,jev-1.13.0,1680,144
Jev,pick-place-v3-1,pick-place-v3,1,8,284.428,200,jev-1.13.0,1105,65
Jev,pick-place-v3-1,pick-place-v3,1,9,286.429,200,jev-1.13.0,1734,144
Jev,pick-place-v3-1,pick-place-v3,1,10,313.397,200,jev-1.13.0,1122,65
Jev,pick-place-v3-1,pick-place-v3,1,11,287.712,200,jev-1.13.0,1749,144
Jev,pick-place-v3-1,pick-place-v3,1,12,290.32,200,jev-1.13.0,1139,65
Jev,pick-place-v3-1,pick-place-v3,1,13,301.001,200,jev-1.13.0,1750,144
Jev,pick-place-v3-1,pick-place-v3,1,14,297.25,200,jev-1.13.0,1127,65
Jev,pick-place-v3-1,pick-place-v3,1,15,285.978,200,jev-1.13.0,1738,144
Jev,pick-place-v3-1,pick-place-v3,1,16,288.235,200,jev-1.13.0,1109,65
Jev,pick-place-v3-1,pick-place-v3,1,17,327.819,200,jev-1.13.0,1733,144
Jev,pick-place-v3-1,pick-place-v3,1,18,297.23,200,jev-1.13.0,1107,64
Jev,pick-place-v3-1,pick-place-v3,1,19,282.529,200,jev-1.13.0,1697,144
Jev,pick-place-v3-1,pick-place-v3,1,20,331.602,200,jev-1.13.0,1100,64
Jev,pick-place-v3-1,pick-place-v3,1,21,296.105,200,jev-1.13.0,1691,144
Jev,pick-place-v3-1,pick-place-v3,1,22,295.139,200,jev-1.13.0,1099,65
Jev,pick-place-v3-1,pick-place-v3,1,23,307.968,200,jev-1.13.0,1737,144
Jev,pick-place-v3-1,pick-place-v3,1,24,297.161,200,jev-1.13.0,1111,63
Jev,pick-place-v3-1,pick-place-v3,1,25,305.951,200,jev-1.13.0,1695,144
Jev,pick-place-v3-1,pick-place-v3,1,26,294.8,200,jev-1.13.0,1096,63
Jev,pick-place-v3-1,pick-place-v3,1,27,337.373,200,jev-1.13.0,1680,144
Jev,pick-place-v3-1,pick-place-v3,1,28,331.453,200,jev-1.13.0,1093,63
Jev,pick-place-v3-1,pick-place-v3,1,29,339.003,200,jev-1.13.0,1673,144
Jev,pick-place-v3-1,pick-place-v3,1,30,378.09,200,jev-1.13.0,1094,63
Jev,pick-place-v3-1,pick-place-v3,1,31,291.197,200,jev-1.13.0,1678,144
Jev,pick-place-v3-1,pick-place-v3,1,32,333.428,200,jev-1.13.0,1078,63
Jev,pick-place-v3-1,pick-place-v3,1,33,621.758,200,jev-1.13.0,1663,144
Jev,pick-place-v3-1,pick-place-v3,1,34,351.674,200,jev-1.13.0,1077,63
Jev,pick-place-v3-1,pick-place-v3,1,35,341.098,200,jev-1.13.0,1663,144
Jev,pick-place-v3-1,pick-place-v3,1,36,304.862,200,jev-1.13.0,1080,63
Jev,pick-place-v3-1,pick-place-v3,1,37,318.498,200,jev-1.13.0,1665,144
Jev,pick-place-v3-1,pick-place-v3,1,38,324.369,200,jev-1.13.0,1080,63
Jev,pick-place-v3-1,pick-place-v3,1,39,308.54,200,jev-1.13.0,1663,144
Jev,pick-place-v3-1,pick-place-v3,1,40,291.206,200,jev-1.13.0,1080,63
Jev,pick-place-v3-1,pick-place-v3,1,41,317.978,200,jev-1.13.0,1662,144
Jev,pick-place-v3-1,pick-place-v3,1,42,275.934,200,jev-1.13.0,1082,63
Jev,pick-place-v3-1,pick-place-v3,1,43,337.903,200,jev-1.13.0,1664,144
Jev,pick-place-v3-1,pick-place-v3,1,44,271.779,200,jev-1.13.0,1080,63
Jev,pick-place-v3-1,pick-place-v3,1,45,317.296,200,jev-1.13.0,1678,144
Jev,pick-place-v3-1,pick-place-v3,1,46,325.414,200,jev-1.13.0,1097,63
Jev,pick-place-v3-1,pick-place-v3,1,47,304.05,200,jev-1.13.0,1703,144
Jev,pick-place-v3-1,pick-place-v3,1,48,316.989,200,jev-1.13.0,1111,63
Jev,pick-place-v3-1,pick-place-v3,1,49,296.333,200,jev-1.13.0,1730,144
Jev,pick-place-v3-1,pick-place-v3,1,50,300.36,200,jev-1.13.0,1144,63
Jev,pick-place-v3-1,pick-place-v3,1,51,329.513,200,jev-1.13.0,1767,144
Jev,pick-place-v3-1,pick-place-v3,1,52,273.694,200,jev-1.13.0,1159,63
Jev,pick-place-v3-1,pick-place-v3,1,53,331.109,200,jev-1.13.0,1764,144
Jev,pick-place-v3-1,pick-place-v3,1,54,302.232,200,jev-1.13.0,1161,63
Jev,pick-place-v3-1,pick-place-v3,1,55,318.478,200,jev-1.13.0,1780,144
Jev,pick-place-v3-1,pick-place-v3,1,56,312.269,200,jev-1.13.0,1177,63
Jev,pick-place-v3-1,pick-place-v3,1,57,290.021,200,jev-1.13.0,1767,144
Jev,pick-place-v3-1,pick-place-v3,1,58,298.938,200,jev-1.13.0,1147,63
Jev,pick-place-v3-1,pick-place-v3,1,59,331.108,200,jev-1.13.0,1751,144
Jev,pick-place-v3-1,pick-place-v3,1,60,770.073,200,jev-1.13.0,1146,63
Jev,pick-place-v3-1,pick-place-v3,1,61,287.041,200,jev-1.13.0,1750,144
Jev,pick-place-v3-1,pick-place-v3,1,62,340.462,200,jev-1.13.0,1127,63
Jev,pick-place-v3-1,pick-place-v3,1,63,422.848,200,jev-1.13.0,1717,144
Jev,pick-place-v3-1,pick-place-v3,1,64,305.036,200,jev-1.13.0,1098,63
Jev,pick-place-v3-1,pick-place-v3,1,65,286.341,200,jev-1.13.0,1688,144
Jev,pick-place-v3-1,pick-place-v3,1,66,268.769,200,jev-1.13.0,1096,63
Jev,pick-place-v3-1,pick-place-v3,1,67,308.471,200,jev-1.13.0,1697,144
Chat,reach-v3-0,reach-v3,0,0,4264.318,200,gpt-6-astra-2026-09-03,579,58
Chat,reach-v3-0,reach-v3,0,1,3300.246,200,gpt-6-astra-2026-09-03,1069,24
Chat,reach-v3-0,reach-v3,0,2,3655.691,200,gpt-6-astra-2026-09-03,608,43
Chat,reach-v3-0,reach-v3,0,3,3362.919,200,gpt-6-astra-2026-09-03,1099,24
Chat,reach-v3-0,reach-v3,0,4,3741.515,200,gpt-6-astra-2026-09-03,638,46
Chat,reach-v3-0,reach-v3,0,5,3748.501,200,gpt-6-astra-2026-09-03,1129,24
Chat,reach-v3-0,reach-v3,0,6,3352.405,200,gpt-6-astra-2026-09-03,668,27
Chat,reach-v3-0,reach-v3,0,7,4296.737,200,gpt-6-astra-2026-09-03,1159,24
Chat,reach-v3-0,reach-v3,0,8,3876.563,200,gpt-6-astra-2026-09-03,698,30
